id,Category,Subcategory,Subsubcategory,Subsubsubcategory,Quintile,Elasticity
1121,Other cereals and cereal products,Other cereal convenience foods,,,4,0.796214922
1122,Other cereals and cereal products,Other cereal convenience foods,"Cake, pudding and dessert mixes",,4,0.051024881
1123,Other cereals and cereal products,Other cereal convenience foods,Cereal snacks,,4,-0.640717565
1124,Other cereals and cereal products,Other cereal convenience foods,"Other cereal foods, frozen and not frozen",,4,1.511285958
1125,Other cereals and cereal products,Other cereal convenience foods,"Quiches and flans, frozen and not frozen",,4,-0.615665164
1126,Other cereals and cereal products,Other cereal convenience foods,"Takeaway crisps, savoury snacks, popcorn, popadums, prawn crackers",,4,0.088451056
1127,Other cereals and cereal products,Other cereals,,,4,0.606298723
1128,Other cereals and cereal products,Pasta,,,4,0.222460966
1129,Other cereals and cereal products,Pasta,Canned pasta,,4,1.348745993
1130,Other cereals and cereal products,Pasta,Dried and fresh pasta,,4,0.497118294
1131,Other cereals and cereal products,Pasta,Takeaway pasta and noodles,,4,1.21524492
1132,Other cereals and cereal products,Pizza,,,4,0.354907264
1133,Other cereals and cereal products,Pizza,"Pizzas, frozen and not frozen",,4,0.788798802
1134,Other cereals and cereal products,Pizza,Takeaway pizza,,4,-0.330454289
1135,Other cereals and cereal products,Puddings,,,4,0.827114272
1136,Other cereals and cereal products,Rice,,,4,0.830504399
1137,Other cereals and cereal products,Rice,Cooked rice,,4,3.335020048
1138,Other cereals and cereal products,Rice,Dried rice,,4,0.926732239
1139,Other cereals and cereal products,Rice,Takeaway rice,,4,-1.906037496
1140,Other food and drink,,,,4,0.851649745
1141,Other food and drink,Baby foods,,,4,0.702610987
1142,Other food and drink,Ice cream products including takeaways,,,4,0.382170605
1143,Other food and drink,Ice cream products including takeaways,"Ice cream cornets, choc-ices, lollies with ice cream",,4,0.235751475
1144,Other food and drink,Ice cream products including takeaways,"Ice lollies, sorbet, frozen mousse, frozen yoghurt",,4,0.571454209
1145,Other food and drink,Ice cream products including takeaways,"Takeaway ice cream, ice cream products, milkshakes",,4,2.219862733
1146,Other food and drink,Ice cream tub or block,,,4,0.933400725
1147,Other food and drink,Jelly squares or crystals,,,4,1.305693921
1148,Other food and drink,Mineral or spring waters,,,4,0.762581153
1149,Other food and drink,Pickles and sauces,,,4,0.371099929
1150,Other food and drink,Pickles and sauces,Pickles,,4,-0.868987429
1151,Other food and drink,Pickles and sauces,Sauces,,4,0.735450696
1152,Other food and drink,Pickles and sauces,Takeaway sauces and mayonnnaise,,4,0.642715667
1153,Other food and drink,Salt,,,4,1.001142281
1154,Other food and drink,Soups - canned or cartons,,,4,0.939395573
1155,Other food and drink,Soups - dehydrated or powdered,,,4,0.348094363
1156,Other food and drink,Soups - from takeaway,,,4,0.209566995
1157,Other food and drink,Soya and novel protein foods,,,4,0.560442139
1158,Other food and drink,Spreads and dressings,,,4,1.531895444
1159,Other food and drink,Spreads and dressings,Other spreads and dresssings,,4,0.348924526
1160,Other food and drink,Spreads and dressings,Salad dressings,,4,0.707309633
1161,Other food and drink,Stock cubes and meat and yeast extracts,,,4,1.106917516
1162,Soft drinks,,,,4,0.239555592
1163,Soft drinks,"Soft drinks, concentrated, low calorie",,,4,-0.004477801
1164,Soft drinks,"Soft drinks, concentrated, not low calorie",,,4,3.118096416
1165,Soft drinks,"Soft drinks, not concentrated,  not low calorie",,,4,2.917683064
1166,Soft drinks,"Soft drinks, not concentrated, low calorie",,,4,-0.816642755
1167,Sugar and preserves,,,,4,0.733113655
1168,Sugar and preserves,Honey,,,4,0.802952488
1169,Sugar and preserves,Jams and fruit curds,,,4,0.294074253
1170,Sugar and preserves,Marmalade,,,4,-1.182172034
1171,Sugar and preserves,Sugar,,,4,0.531045129
1172,Sugar and preserves,"Syrup, treacle",,,4,-0.580043014
1173,Alcoholic drinks,,,,5,-0.231265642
1174,Alcoholic drinks,Alcopops,,,5,-2.225326729
1175,Alcoholic drinks,Beers,,,5,1.325508051
1176,Alcoholic drinks,Ciders and perry,,,5,-2.171749804
1177,Alcoholic drinks,Fortified wines,,,5,0.234584922
1178,Alcoholic drinks,Lagers and continental beers,,,5,-0.421389032
1179,Alcoholic drinks,Liqueurs and cocktails,,,5,0.975638071
1180,Alcoholic drinks,Spirits,,,5,-1.404924664
1181,Alcoholic drinks,Spirits with mixer,,,5,0.779644145
1182,Alcoholic drinks,Wine and champagne,,,5,-0.31701816
1183,Alcoholic drinks,Wine and champagne,"Champagne, sparkling wines and wine with mixer",,5,0.275009393
1184,Alcoholic drinks,Wine and champagne,Table wine,,5,-0.054440784
1185,Beverages,,,,5,-0.135567228
1186,Beverages,Cocoa and chocolate drinks,,,5,-0.675781679
1187,Beverages,Coffee beans and ground coffee,,,5,-0.688406474
1188,Beverages,Instant coffee,,,5,1.067915281
1189,Beverages,Malt drinks and chocolate versions of malted drinks,,,5,0.842880846
1190,Beverages,Tea,,,5,0.190493585
1191,Biscuits and crispbreads,,,,5,-0.205849185
1192,Biscuits and crispbreads,Biscuits other than chocolate,,,5,-0.744731023
1193,Biscuits and crispbreads,Biscuits other than chocolate,Cream crackers and other unsweetened biscuits,,5,0.331360288
1194,Biscuits and crispbreads,Biscuits other than chocolate,Sweet biscuits (not chocolate) and cereal bars,,5,-0.975063823
1195,Biscuits and crispbreads,Chocolate biscuits,,,5,0.603565654
1196,Biscuits and crispbreads,Crispbread,,,5,-0.058986814
1197,Bread,,,,5,0.939659565
1198,Bread,Brown and wholemeal bread,,,5,-0.672995622
1199,Bread,Brown and wholemeal bread,"Brown bread, sliced and unsliced",,5,0.006298504
1200,Bread,Brown and wholemeal bread,"Wholemeal and granary bread, sliced and unsliced",,5,-0.952607238
1201,Bread,Total other bread,,,5,0.385118609
1202,Bread,Total other bread,Malt bread and fruit loaves,,5,0.146865963
1203,Bread,Total other bread,Other breads,,5,2.459623144
1204,Bread,Total other bread,"Rolls - white, brown or wholemeal",,5,0.560318632
1205,Bread,Total other bread,Sandwiches,,5,0.77778463
1206,Bread,Total other bread,Sandwiches from takeaway,,5,-0.102677033
1207,Bread,Total other bread,Starch reduced bread and rolls,,5,3.006164441
1208,Bread,Total other bread,Takeaway breads,,5,0.860658214
1209,Bread,Total other bread,Vienna and french bread,,5,1.215948667
1210,Bread,White bread,,,5,1.646038602
1211,Bread,White bread,"White bread, premium, sliced and unsliced",,5,6.273923056
1212,Bread,White bread,"White bread, soft grain, sliced and unsliced",,5,1.17308678
1213,Bread,White bread,"White bread, standard, sliced",,5,1.203111266
1214,Bread,White bread,"White bread, standard, unsliced",,5,3.038957831
1215,"Cakes, buns and pastries",,,,5,-0.348058691
1216,"Cakes, buns and pastries","Buns, scones and teacakes",,,5,1.158514129
1217,"Cakes, buns and pastries",Cakes and pastries,,,5,0.506481359
1218,"Cakes, buns and pastries",Cakes and pastries,"Cakes and pastries, not frozen",,5,0.292959089
1219,"Cakes, buns and pastries",Cakes and pastries,Takeaway pastries,,5,0.279366013
1220,Carcase meat,,,,5,0.893768886
1221,Carcase meat,Beef and veal,,,5,0.533731216
1222,Carcase meat,Beef and veal,All other beef and veal,,5,1.24526987
1223,Carcase meat,Beef and veal,Beef joints - boned,,5,0.917748244
1224,Carcase meat,Beef and veal,Beef joints - on the bone,,5,-1.46373083
1225,Carcase meat,Beef and veal,Beef steak - less expensive,,5,1.303679351
1226,Carcase meat,Beef and veal,Beef steak - more expensive,,5,0.716155854
1227,Carcase meat,Beef and veal,Minced beef,,5,-0.576895491
1228,Carcase meat,Mutton and lamb,,,5,1.116513868
1229,Carcase meat,Mutton and lamb,All other lamb,,5,0.658771416
1230,Carcase meat,Mutton and lamb,Lamb chops,,5,1.580812416
1231,Carcase meat,Mutton and lamb,Lamb joints,,5,0.87110765
1232,Carcase meat,Mutton and lamb,Mutton,,5,5.938150538
1233,Carcase meat,Pork,,,5,0.720459752
1234,Carcase meat,Pork,All other pork,,5,1.373729625
1235,Carcase meat,Pork,Pork chops,,5,0.297096841
1236,Carcase meat,Pork,Pork fillets and steaks,,5,0.495052687
1237,Carcase meat,Pork,Pork joints,,5,1.117281254
1238,Cheese,,,,5,-0.227193325
1239,Cheese,Natural cheese,,,5,-0.195051489
1240,Cheese,Natural cheese,Cottage cheese,,5,0.105969083
1241,Cheese,Natural cheese,Hard cheese - cheddar type,,5,0.052207498
1242,Cheese,Natural cheese,Hard cheese - edam or other foreign,,5,0.060898046
1243,Cheese,Natural cheese,Hard cheese - other uk or foreign equivalent,,5,-0.063060698
1244,Cheese,Natural cheese,Soft natural cheese,,5,2.021199514
1245,Cheese,Processed cheese,,,5,-1.357729275
1246,Confectionery,,,,5,-0.206921816
1247,Confectionery,Chewing gum,,,5,1.854811563
1248,Confectionery,Chocolate bars - filled,,,5,-0.446239468
1249,Confectionery,Chocolate bars - solid,,,5,0.132599923
1250,Confectionery,"Fudges, toffees, caramels",,,5,-0.038826867
1251,Confectionery,Mints and boiled sweets,,,5,0.169001315
1252,Confectionery,Mints and boiled sweets,Boiled sweets,,5,0.382664829
1253,Confectionery,Mints and boiled sweets,Mints,,5,2.17347409
1254,Eggs,,,,5,0.107086967
1255,Fats,,,,5,0.558079565
1256,Fats,All other fats,,,5,2.72766953
1257,Fats,All other fats,Imitatation cream,,5,-0.651710125
1258,Fats,All other fats,Low fat spreads,,5,1.016828068
1259,Fats,All other fats,Reduced fat spreads,,5,2.888815088
1260,Fats,All other fats,Suet and dripping,,5,-0.256884357
1261,Fats,Butter,,,5,-0.449271982
1262,Fats,Margarine,,,5,-1.458767683
1263,Fats,Margarine,Other margarine,,5,-1.027951213
1264,Fats,Margarine,Soft margarine,,5,-1.650367858
1265,Fats,Vegetable and salad oils,,,5,0.406184493
1266,Fats,Vegetable and salad oils,Olive oil,,5,0.58519195
1267,Fats,Vegetable and salad oils,Other vegetable and salad oils,,5,0.461250988
1268,Fish,,,,5,0.842536245
1269,Fish,"Blue fish, dried or salted or smoked",,,5,-0.170830204
1270,Fish,"Herrings and other blue fish, fresh, chilled or frozen",,,5,1.109207064
1271,Fish,"Herrings and other blue fish, fresh, chilled or frozen","Herrings and other blue fish, fresh or chilled",,5,1.218264292
1272,Fish,"Herrings and other blue fish, fresh, chilled or frozen","Herrings and other blue fish, frozen",,5,0.362363455
1273,Fish,Other tinned or bottled fish,,,5,0.484937351
1274,Fish,Ready meals and other fish products - frozen or not frozen,,,5,0.172684736
1275,Fish,"Salmon, fresh, chilled or frozen",,,5,-0.593892809
1276,Fish,"Salmon, fresh, chilled or frozen","Salmon, fresh or chilled",,5,-0.742941183
1277,Fish,"Salmon, fresh, chilled or frozen","Salmon, frozen",,5,-1.559871595
1278,Fish,"Salmon, tinned",,,5,1.8930693
1279,Fish,Shellfish,,,5,1.642746853
1280,Fish,Shellfish,"Shellfish, fresh or chilled",,5,2.083489722
1281,Fish,Shellfish,"Shellfish, frozen",,5,1.854899569
1282,Fish,Takeaway fish,,,5,1.64390534
1283,Fish,Takeaway fish meals and fish products,,,5,0.44013761
1284,Fish,Takeaway fish meals and fish products,Takeaway fish based meals,,5,0.619227303
1285,Fish,Takeaway fish meals and fish products,Takeaway fish products,,5,0.344300786
1286,Fish,"White fish, dried, salted or smoked",,,5,0.9667412
1287,Fish,"White fish, fresh, chilled or frozen",,,5,1.649632803
1288,Fish,"White fish, fresh, chilled or frozen","White fish, fresh or chilled",,5,1.331756291
1289,Fish,"White fish, fresh, chilled or frozen","White fish, frozen",,5,-0.183474568
1290,Flour,,,,5,-0.285838745
1291,Fresh and processed vegetables,Fresh fruit,,,5,0.771735663
1292,Fresh and processed vegetables,Fresh fruit,Fresh apples,,5,1.397550064
1293,Fresh and processed vegetables,Fresh fruit,Fresh bananas,,5,0.032946863
1294,Fresh and processed vegetables,Fresh fruit,Fresh grapes,,5,1.040640963
1295,Fresh and processed vegetables,Fresh fruit,Fresh melons,,5,0.321973147
1296,Fresh and processed vegetables,Fresh fruit,Fresh oranges,,5,0.904887812
1297,Fresh and processed vegetables,Fresh fruit,Fresh pears,,5,0.882414207
1298,Fresh and processed vegetables,Fresh fruit,Fresh stone fruit,,5,0.979904307
1299,Fresh and processed vegetables,Fresh fruit,Other fresh citrus fruits,,5,1.040923839
1300,Fresh and processed vegetables,Fresh fruit,Other fresh fruit,,5,1.873680412
1301,Fresh and processed vegetables,Fresh fruit,Other fresh soft fruit,,5,-1.351969542
1302,Fresh and processed vegetables,Processed fruit and fruit products,,,5,0.685037707
1303,Fresh and processed vegetables,Processed fruit and fruit products,All other tinned or bottled fruit,,5,0.456684058
1304,Fresh and processed vegetables,Processed fruit and fruit products,Dried fruit,,5,0.04948672
1305,Fresh and processed vegetables,Processed fruit and fruit products,"Frozen strawberries, apple slices, peach halves, oranges and other frozen fruits",,5,2.272156251
1306,Fresh and processed vegetables,Processed fruit and fruit products,"Nuts, edible seeds and peanut butter",,5,1.996708217
1307,Fresh and processed vegetables,Processed fruit and fruit products,Pure fruit juices,,5,0.24440091
1308,Fresh and processed vegetables,Processed fruit and fruit products,"Tinned peaches, pears and pineapples",,5,-0.138579419
1309,Fresh and processed vegetables,Fresh potatoes,,,5,0.982809131
1310,Fresh and processed vegetables,Fresh potatoes,Fresh baking potatoes (e),,5,0.38740879
1311,Fresh and processed vegetables,Fresh potatoes,Fresh new potatoes (e),,5,1.103386866
1312,Fresh and processed vegetables,Fresh potatoes,Other fresh potatoes (e),,5,1.040208817
1313,Fresh and processed vegetables,Processed potatoes,,,5,-0.201105555
1314,Fresh and processed vegetables,Processed potatoes,Chips and takeaway chips,,5,-0.01870422
1315,Fresh and processed vegetables,Processed potatoes,Crisps and potato snacks,,5,-0.350211127
1316,Fresh and processed vegetables,Processed potatoes,Instant potato,,5,-0.828066751
1317,Fresh and processed vegetables,Processed potatoes,"Other potato products, frozen or not frozen",,5,0.251030691
1318,Fresh and processed vegetables,Fresh and processed fruit,,,5,0.732897744
1319,Fresh and processed vegetables,"Fresh and processed fruit and vegetables, excluding potatoes",,,5,0.67719589
1320,Fresh and processed vegetables,"Fresh and processed fruit and vegetables, including potatoes",,,5,1.107197465
1321,Fresh and processed vegetables,Fresh and processed potatoes,,,5,1.158589418
1322,Fresh and processed vegetables,"Fresh and processed vegetables, excluding potatoes",,,5,0.170352461
1323,Fresh and processed vegetables,"Fresh and processed vegetables, including potatoes",,,5,1.095239522
1324,Fresh and processed vegetables,Fresh green vegetables,,,5,1.590534848
1325,Fresh and processed vegetables,Fresh green vegetables,Fresh beans,,5,-0.949288045
1326,Fresh and processed vegetables,Fresh green vegetables,Fresh brussels sprouts,,5,1.315303902
1327,Fresh and processed vegetables,Fresh green vegetables,Fresh cabbages,,5,1.25623372
1328,Fresh and processed vegetables,Fresh green vegetables,Fresh cauliflower,,5,0.72266882
1329,Fresh and processed vegetables,Fresh green vegetables,Fresh peas,,5,0.572986985
1330,Fresh and processed vegetables,Fresh green vegetables,Leafy salads fresh,,5,0.442369691
1331,Fresh and processed vegetables,Fresh green vegetables,Other fresh green vegetables,,5,0.465394389
1332,Fresh and processed vegetables,Other fresh vegetables,,,5,0.628238319
1333,Fresh and processed vegetables,Other fresh vegetables,Fresh carrots,,5,-0.252836384
1334,Fresh and processed vegetables,Other fresh vegetables,Fresh cucumbers,,5,0.217979395
1335,Fresh and processed vegetables,Other fresh vegetables,Fresh mushrooms,,5,0.023979428
1336,Fresh and processed vegetables,Other fresh vegetables,"Fresh onions, leeks and shallots",,5,0.320895904
1337,Fresh and processed vegetables,Other fresh vegetables,Fresh tomatoes,,5,0.674053783
1338,Fresh and processed vegetables,Other fresh vegetables,Fresh turnips and swede,,5,0.516565959
1339,Fresh and processed vegetables,Other fresh vegetables,Miscellaneous fresh vegtables,,5,1.561873566
1340,Fresh and processed vegetables,Other fresh vegetables,Other fresh root vegetables,,5,1.550544173
1341,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,,,5,0.567222277
1342,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,Beans canned,,5,-0.132034249
1343,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,"Beans, frozen",,5,-1.040711307
1344,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,Dried pulses other than air-dried,,5,0.359926673
1345,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,Other canned vegetables,,5,0.670496691
1346,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,Other frozen vegetables,,5,0.294507272
1347,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,"Peas, canned",,5,1.748085806
1348,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,"Peas, frozen",,5,-0.297732414
1349,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,Ready meals and other vegetable products (inc takeaways),,5,1.097050128
1350,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,"Tomatoes, canned or bottled",,5,-0.411168683
1351,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,Vegetable juices and purees,,5,0.841756235
1352,Milk and milk products excluding cheese,,,,5,-0.211929466
1353,Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",,,5,-2.914740348
1354,Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare","Liquid wholemilk, full price",,5,-2.909982665
1355,Milk and milk products excluding cheese,Other milk and cream,,,5,0.264976675
1356,Milk and milk products excluding cheese,Other milk and cream,Condensed or evaporated milk,,5,0.644958824
1357,Milk and milk products excluding cheese,Other milk and cream,Cream,,5,0.614125105
1358,Milk and milk products excluding cheese,Other milk and cream,Infant milks,,5,0.917452961
1359,Milk and milk products excluding cheese,Other milk and cream,Other milks and dairy desserts,,5,0.486961443
1360,Milk and milk products excluding cheese,Other milk and cream,Skimmed milks,,5,0.165468013
1361,Milk and milk products excluding cheese,Other milk and cream,Yoghurt and fromage frais,,5,1.63248188
1362,Non-carcase meat and meat products,,,,5,-0.708691244
1363,Non-carcase meat and meat products,All offal other than liver,,,5,0.632667077
1364,Non-carcase meat and meat products,"Bacon and ham, cooked",,,5,0.369635069
1365,Non-carcase meat and meat products,"Bacon and ham, uncooked",,,5,0.279907145
1366,Non-carcase meat and meat products,"Bacon and ham, uncooked","Bacon and ham joints, uncooked",,5,1.552964924
1367,Non-carcase meat and meat products,"Bacon and ham, uncooked","Bacon and ham rashers, uncooked",,5,-0.294019477
1368,Non-carcase meat and meat products,"Burgers, frozen or not frozen",,,5,0.772250824
1369,Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",,,5,0.848554651
1370,Non-carcase meat and meat products,Cooked poultry not purchased in cans,,,5,1.077265304
1371,Non-carcase meat and meat products,Cooked poultry not purchased in cans,"Chicken and turkey, cooked",,5,1.462919659
1372,Non-carcase meat and meat products,Cooked poultry not purchased in cans,Takeaway chicken,,5,-0.561621793
1373,Non-carcase meat and meat products,"Corned beef, canned or sliced",,,5,1.13812466
1374,Non-carcase meat and meat products,Liver,,,5,0.349256021
1375,Non-carcase meat and meat products,Liver,Lambs liver,,5,-0.003609353
1376,Non-carcase meat and meat products,Meat pastes and spreads,,,5,-0.967514018
1377,Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",,,5,-5.233934885
1378,Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat","Meat pies, ready to eat",,5,-0.171359782
1379,Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat","Sausage rolls, ready to eat",,5,1.085004137
1380,Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",,,5,1.732272007
1381,Non-carcase meat and meat products,Other canned meat and canned meat products,,,5,0.379107647
1382,Non-carcase meat and meat products,Other cooked meat,,,5,1.759769357
1383,Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",,,5,0.084568905
1384,Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",,,5,1.04968031
1385,Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)","Poultry other than chicken or turkey, uncooked",,5,0.239573102
1386,Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)","Turkey, uncooked - whole turkey or turkey pieces",,5,1.134443293
1387,Non-carcase meat and meat products,Pate and delicatessen type sausage,,,5,0.846594137
1388,Non-carcase meat and meat products,Pate and delicatessen type sausage,Delicatessen type sausages,,5,0.87672157
1389,Non-carcase meat and meat products,Pate and delicatessen type sausage,Pate,,5,-0.414923397
1390,Non-carcase meat and meat products,Ready meals and convenience meat products,,,5,-0.827808369
1391,Non-carcase meat and meat products,Ready meals and convenience meat products,"Complete meat-based ready meals, frozen or not frozen",,5,-1.52121732
1392,Non-carcase meat and meat products,Ready meals and convenience meat products,"Other convenience meat products, frozen or not frozen",,5,0.553476171
1393,Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",,,5,2.519595903
1394,Non-carcase meat and meat products,"Sausages, uncooked - pork",,,5,0.411517617
1395,Non-carcase meat and meat products,Takeaway meats,,,5,0.853617594
1396,Non-carcase meat and meat products,Takeaway meats,Takeaway burger and bun,,5,1.251604932
1397,Non-carcase meat and meat products,Takeaway meats,Takeaway kebabs,,5,0.97203212
1398,Non-carcase meat and meat products,Takeaway meats,Takeaway meat based meals,,5,0.065760535
1399,Non-carcase meat and meat products,Takeaway meats,Takeaway meat pies and pasties,,5,1.554827454
1400,Non-carcase meat and meat products,Takeaway meats,Takeaway sausages and saveloys,,5,0.370936673
1401,Other cereals and cereal products,,,,5,0.464306836
1402,Other cereals and cereal products,Breakfast cereals,,,5,0.373512535
1403,Other cereals and cereal products,Breakfast cereals,High fibre breakfast cereals,,5,0.91724109
1404,Other cereals and cereal products,Breakfast cereals,Muesli,,5,-0.244657661
1405,Other cereals and cereal products,Breakfast cereals,Other breakfast cereals,,5,0.046311575
1406,Other cereals and cereal products,Breakfast cereals,Sweetened breakfast cereals,,5,-0.636898516
1407,Other cereals and cereal products,Cakes and pastries - frozen,,,5,-0.028720035
1408,Other cereals and cereal products,Canned milk puddings,,,5,0.024652454
1409,Other cereals and cereal products,Canned milk puddings,All canned milk puddings,,5,0.889515619
1410,Other cereals and cereal products,Canned milk puddings,Canned or fresh carton custard,,5,0.490918163
1411,Other cereals and cereal products,Infant cereal foods,,,5,0.540985966
1412,Other cereals and cereal products,"Invalid foods, slimming foods and sports foods",,,5,-0.278739865
1413,Other cereals and cereal products,Oatmeal and oat products,,,5,0.284666302
1414,Other cereals and cereal products,Other cereal convenience foods,,,5,0.366480298
1415,Other cereals and cereal products,Other cereal convenience foods,"Cake, pudding and dessert mixes",,5,0.156467541
1416,Other cereals and cereal products,Other cereal convenience foods,Cereal snacks,,5,-1.673898191
1417,Other cereals and cereal products,Other cereal convenience foods,"Other cereal foods, frozen and not frozen",,5,1.357052297
1418,Other cereals and cereal products,Other cereal convenience foods,"Quiches and flans, frozen and not frozen",,5,0.196890996
1419,Other cereals and cereal products,Other cereal convenience foods,"Takeaway crisps, savoury snacks, popcorn, popadums, prawn crackers",,5,1.268628619
1420,Other cereals and cereal products,Other cereals,,,5,1.436146399
1421,Other cereals and cereal products,Pasta,,,5,-0.155028381
1422,Other cereals and cereal products,Pasta,Canned pasta,,5,-0.126651003
1423,Other cereals and cereal products,Pasta,Dried and fresh pasta,,5,0.207814608
1424,Other cereals and cereal products,Pasta,Takeaway pasta and noodles,,5,0.293735423
1425,Other cereals and cereal products,Pizza,,,5,0.091585794
1426,Other cereals and cereal products,Pizza,"Pizzas, frozen and not frozen",,5,0.081921931
1427,Other cereals and cereal products,Pizza,Takeaway pizza,,5,0.547368797
1428,Other cereals and cereal products,Puddings,,,5,-0.498756497
1429,Other cereals and cereal products,Rice,,,5,0.960484234
1430,Other cereals and cereal products,Rice,Cooked rice,,5,2.738746451
1431,Other cereals and cereal products,Rice,Dried rice,,5,1.025078073
1432,Other cereals and cereal products,Rice,Takeaway rice,,5,0.058892163
1433,Other food and drink,,,,5,0.624117607
1434,Other food and drink,Baby foods,,,5,-0.000744509
1435,Other food and drink,Ice cream products including takeaways,,,5,0.202872791
1436,Other food and drink,Ice cream products including takeaways,"Ice cream cornets, choc-ices, lollies with ice cream",,5,-0.315954591
1437,Other food and drink,Ice cream products including takeaways,"Ice lollies, sorbet, frozen mousse, frozen yoghurt",,5,0.623790425
1438,Other food and drink,Ice cream products including takeaways,"Takeaway ice cream, ice cream products, milkshakes",,5,0.497532866
1439,Other food and drink,Ice cream tub or block,,,5,0.67509345
1440,Other food and drink,Jelly squares or crystals,,,5,1.176364898
1441,Other food and drink,Mineral or spring waters,,,5,0.449223863
1442,Other food and drink,Pickles and sauces,,,5,0.010410459
1443,Other food and drink,Pickles and sauces,Pickles,,5,-0.290008096
1444,Other food and drink,Pickles and sauces,Sauces,,5,0.217958038
1445,Other food and drink,Pickles and sauces,Takeaway sauces and mayonnnaise,,5,1.028871855
1446,Other food and drink,Salt,,,5,0.508919208
1447,Other food and drink,Soups - canned or cartons,,,5,-0.071519964
1448,Other food and drink,Soups - dehydrated or powdered,,,5,0.159404263
1449,Other food and drink,Soups - from takeaway,,,5,0.429946685
1450,Other food and drink,Soya and novel protein foods,,,5,0.670592895
1451,Other food and drink,Spreads and dressings,,,5,1.015577423
1452,Other food and drink,Spreads and dressings,Other spreads and dresssings,,5,-0.539433189
1453,Other food and drink,Spreads and dressings,Salad dressings,,5,0.457613548
1454,Other food and drink,Stock cubes and meat and yeast extracts,,,5,1.565998522
1455,Soft drinks,,,,5,-0.162050509
1456,Soft drinks,"Soft drinks, concentrated, low calorie",,,5,1.540217931
1457,Soft drinks,"Soft drinks, concentrated, not low calorie",,,5,1.461164563
1458,Soft drinks,"Soft drinks, not concentrated,  not low calorie",,,5,1.912812915
1459,Soft drinks,"Soft drinks, not concentrated, low calorie",,,5,-0.519075481
1460,Sugar and preserves,,,,5,0.215634172
1461,Sugar and preserves,Honey,,,5,-1.047451554
1462,Sugar and preserves,Jams and fruit curds,,,5,-0.083718853
1463,Sugar and preserves,Marmalade,,,5,-1.18722019
1464,Sugar and preserves,Sugar,,,5,0.11623961
1465,Sugar and preserves,"Syrup, treacle",,,5,-0.00649189
